"","TEMP","PRES","DEWP","RAIN","WSPM","wd.E","wd.ENE","wd.ESE","wd.N","wd.NE","wd.NNE","wd.NNW","wd.NW","wd.S","wd.SE","wd.SSE","wd.SSW","wd.SW","wd.W","wd.WNW","wd.WSW","CO_AQI","PM10_AQI","SO2_AQI","NO2_AQI","O3_AQI","AQI","season","RAIN_cat","month","AQI_cat_bin","AQI_cat","AQI_cat_prev1"
"596",0.61,0.42,0.65,0,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.37,0.1,0.76,0.05,0.37,0.67,0,0.82,1,3,0
"597",0.64,0.42,0.71,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.52,0.12,0.97,0.08,0.51,0.67,0,0.82,1,4,1
"598",0.66,0.39,0.77,0,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.65,0.1,0.93,0.09,0.64,0.67,0,0.82,1,5,1
"599",0.66,0.47,0.78,0,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.38,0.04,0.51,0.11,0.38,0.67,0,0.82,1,3,1
"600",0.58,0.58,0.57,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.08,0.15,0.39,0.04,0.07,0.67,0,0.82,0,0,1
"601",0.56,0.54,0.65,0,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.32,0.09,0.54,0.01,0.31,0.67,0,0.82,1,3,0
"602",0.59,0.4,0.7,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.37,0.1,0.64,0.02,0.36,0.67,0,0.82,1,3,1
"603",0.59,0.33,0.73,0,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.53,0.09,0.73,0.07,0.52,0.67,0,0.82,1,4,1
"604",0.61,0.33,0.76,0,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.61,0.04,0.68,0.09,0.61,0.67,0,0.82,1,5,1
"605",0.61,0.59,0.53,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.14,0.01,0.27,0.13,0.13,0.67,0,0.82,0,1,1
"606",0.52,0.72,0.51,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.08,0.06,0.32,0.07,0.07,0.67,0,0.82,0,0,0
"607",0.52,0.63,0.63,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.23,0.08,0.42,0.04,0.22,0.67,0,0.82,0,2,0
"608",0.55,0.58,0.67,0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.32,0.09,0.64,0.03,0.32,0.67,0,0.82,1,3,0
"609",0.58,0.55,0.71,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.35,0.12,0.67,0.05,0.35,0.67,1,0.82,1,3,1
"610",0.59,0.53,0.74,0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.29,0.08,0.63,0.02,0.28,0.67,0,0.82,1,3,1
"611",0.56,0.67,0.56,0,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09,0.11,0.04,0.31,0.09,0.1,0.67,0,0.91,0,1,1
"612",0.54,0.68,0.41,0,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.12,0.17,0.01,0.67,0,0.91,0,0,0
"613",0.5,0.59,0.53,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.08,0.01,0.31,0.09,0.06,0.67,0,0.91,0,0,0
"614",0.48,0.58,0.58,0,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.28,0.12,0.5,0.05,0.27,0.67,0,0.91,0,2,0
"615",0.58,0.59,0.51,0,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.13,0.07,0.27,0.14,0.12,0.67,0,0.91,0,1,0
"616",0.5,0.63,0.45,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.01,0.11,0.2,0.01,0.67,0,0.91,0,0,0
"617",0.42,0.61,0.51,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,0.11,0.09,0.31,0.03,0.1,0.67,0,0.91,0,1,0
"618",0.42,0.78,0.55,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14,0.14,0.08,0.37,0.07,0.13,0.67,0,0.91,0,1,0
"619",0.44,0.74,0.54,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,0.11,0.03,0.37,0.06,0.1,0.67,0,0.91,0,1,0
"620",0.44,0.59,0.55,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,0.14,0.04,0.47,0.03,0.13,0.67,0,0.91,0,1,0
"621",0.52,0.52,0.46,0,0.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06,0.12,0.04,0.17,0.16,0.11,0.67,0,0.91,0,1,0
"622",0.45,0.62,0.31,0,0.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.03,0.03,0.26,0.05,0.67,0,0.91,0,0,0
"623",0.42,0.52,0.4,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,0.07,0.03,0.29,0.08,0.06,0.67,0,0.91,0,0,0
"624",0.42,0.52,0.45,0,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.11,0.09,0.35,0.05,0.1,0.67,0,0.91,0,1,0
"625",0.42,0.51,0.46,0,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.32,0.3,0.64,0,0.31,0.67,0,0.91,1,3,0
"626",0.46,0.61,0.48,0,0.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.18,0.14,0.39,0.09,0.17,0.67,0,0.91,0,1,1
"627",0.43,0.69,0.45,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.08,0.24,0.11,0.04,0.67,0,0.91,0,0,0
"628",0.41,0.57,0.49,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.17,0.18,0.48,0.01,0.16,0.67,0,0.91,0,1,0
"629",0.41,0.42,0.53,0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.58,0.33,0.91,0,0.57,0.67,0,0.91,1,4,0
"630",0.41,0.43,0.57,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.67,0.26,0.91,0,0.66,0.67,0,0.91,1,5,1
"631",0.44,0.62,0.49,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.43,0.14,0.66,0.04,0.42,0.67,0,0.91,1,4,1
"632",0.45,0.81,0.41,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.11,0.09,0.35,0.08,0.1,0.67,0,0.91,0,1,1
"633",0.42,0.7,0.56,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.32,0.15,0.59,0,0.32,0.67,0,0.91,1,3,0
"634",0.42,0.71,0.46,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17,0.19,0.07,0.45,0.04,0.18,0.67,0,0.91,0,2,1
"635",0.38,0.67,0.53,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.36,0.22,0.57,0.02,0.35,0.67,0,0.91,1,3,0
"636",0.41,0.64,0.57,0,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.57,0.27,0.81,0,0.56,0.67,0,0.91,1,4,1
"637",0.43,0.6,0.41,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13,0.2,0.06,0.34,0.07,0.19,0.67,0,0.91,0,2,1
"638",0.42,0.59,0.51,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0.27,0.15,0.48,0.03,0.27,0.67,0,0.91,0,2,0
"639",0.37,0.66,0.56,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38,0.59,0.16,0.6,0,0.58,0.67,1,0.91,1,4,0
"640",0.38,0.59,0.39,0,0.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13,0.42,0.08,0.23,0.14,0.41,0.67,0,0.91,1,4,1
"641",0.24,0.55,0.17,0,0.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,0.12,0.05,0.06,0.16,0.11,0.67,0,1,0,1,1
"642",0.22,0.58,0.24,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.12,0.28,0.05,0.08,0.67,0,1,0,0,0
"643",0.27,0.8,0.17,0,0.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06,0.11,0.08,0.12,0.16,0.09,0.67,0,1,0,1,0
"644",0.3,0.83,0.16,0,0.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0.04,0.04,0.06,0.22,0.03,0.67,0,1,0,0,0
"645",0.29,0.76,0.22,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.12,0.21,0.13,0.06,0.67,0,1,0,0,0
"646",0.3,0.69,0.3,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.24,0.39,0.03,0.14,0.67,0,1,0,1,0
"647",0.34,0.59,0.32,0,0.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.12,0.21,0.28,0.07,0.11,0.67,0,1,0,1,0
"648",0.29,0.57,0.36,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,0.21,0.36,0.05,0.14,0.67,0,1,0,1,0
"649",0.28,0.74,0.4,0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.49,0.59,0.47,0.69,0,0.58,0.67,0,1,1,4,0
"650",0.33,0.69,0.34,0,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.42,0.22,0.33,0.13,0.41,0.67,0,1,1,4,1
"651",0.32,0.75,0.28,0,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.11,0.16,0.14,0.05,0.67,0,1,0,0,1
"652",0.33,0.74,0.22,0,0.53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03,0.07,0.06,0.07,0.17,0.06,0.67,0,1,0,0,0
"653",0.33,0.75,0.27,0,0.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08,0.21,0.16,0.25,0.09,0.2,0.67,0,1,0,2,0
"654",0.31,0.81,0.32,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.38,0.45,0.01,0.24,0.67,0,1,0,2,0
"655",0.31,0.76,0.27,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0.25,0.16,0.23,0.13,0.24,0.67,0,1,0,2,0
"656",0.27,0.6,0.21,0,0.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0.06,0.02,0.05,0.2,0.05,0.67,0,1,0,0,0
"657",0.31,0.58,0.28,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,0.21,0.21,0.27,0.04,0.2,0.67,0,1,0,2,0
"658",0.28,0.67,0.4,0,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.27,0.23,0.31,0.02,0.26,0.67,0,1,0,2,0
"659",0.33,0.71,0.32,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.25,0.22,0.29,0.04,0.25,0.67,0,1,0,2,0
"660",0.28,0.72,0.23,0,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13,0.24,0.21,0.27,0.05,0.23,0.67,0,1,0,2,0
"661",0.29,0.61,0.23,0,0.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12,0.23,0.2,0.25,0.07,0.22,1,0,1,0,2,0
"662",0.32,0.55,0.36,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.21,0.18,0.23,0.08,0.2,1,0,1,0,2,0
"663",0.33,0.65,0.36,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.2,0.17,0.21,0.1,0.19,1,0,1,0,2,0
"664",0.36,0.64,0.31,0,0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.18,0.16,0.19,0.11,0.17,1,0,1,0,1,0
"665",0.31,0.62,0.36,0,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.17,0.15,0.17,0.13,0.16,1,0,1,0,1,0
"666",0.3,0.69,0.39,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,0.15,0.13,0.14,0.14,0.14,1,0,1,0,1,0
"667",0.3,0.82,0.42,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0.14,0.12,0.12,0.16,0.13,1,0,1,0,1,0
"668",0.37,0.71,0.39,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.13,0.11,0.1,0.17,0.11,1,0,1,0,1,0
"669",0.37,0.73,0.39,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.11,0.1,0.08,0.19,0.1,1,0,1,0,1,0
"670",0.36,0.75,0.35,0,0.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.1,0.08,0.06,0.2,0.09,1,0,1,0,1,0
"671",0.28,0.72,0.18,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.08,0.07,0.05,0.2,0.07,1,0,1,0,0,0
"672",0.28,0.69,0.17,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08,0.1,0.14,0.24,0.1,0.09,1,0,0,0,1,0
"673",0.29,0.66,0.25,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13,0.14,0.24,0.36,0.06,0.13,1,0,0,0,1,0
"674",0.26,0.43,0.29,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.35,0.55,0.63,0.01,0.34,1,0,0,1,3,0
"675",0.33,0.42,0.33,0,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.4,0.57,0.7,0.01,0.39,1,0,0,1,4,1
"676",0.4,0.49,0.31,0,0.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.29,0.45,0.36,0.12,0.28,1,0,0,1,3,1
"677",0.32,0.63,0.18,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0.09,0.16,0.18,0.11,0.08,1,0,0,0,1,1
"678",0.26,0.69,0.26,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.13,0.25,0.33,0.03,0.12,1,0,0,0,1,0
"679",0.28,0.68,0.32,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.31,0.37,0.55,0,0.3,1,0,0,1,3,0
"680",0.36,0.65,0.29,0,0.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19,0.17,0.31,0.35,0.1,0.16,1,0,0,0,1,1
"681",0.35,0.53,0.33,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,0.3,0.41,0.55,0.04,0.29,1,0,0,1,3,0
"682",0.37,0.73,0.32,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.07,0.09,0.2,0.14,0.06,1,0,0,0,0,1
"683",0.28,0.84,0.37,0,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.3,0.43,0.03,0.24,1,0,0,0,2,0
"684",0.26,0.77,0.4,0,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.35,0.46,0.51,0.02,0.35,1,0,0,1,3,0
"685",0.27,0.73,0.42,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.41,0.47,0.6,0,0.4,1,0,0,1,4,1
"686",0.25,0.67,0.42,0,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.56,0.29,0.68,0.01,0.55,1,0,0,1,4,1
"687",0.32,0.67,0.3,0,0.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.18,0.08,0.17,0.18,0.17,1,0,0,0,1,1
"688",0.27,0.72,0.29,0,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13,0.11,0.2,0.29,0.11,0.1,1,0,0,0,1,0
"689",0.36,0.49,0.31,0,0.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16,0.18,0.28,0.26,0.14,0.17,1,0,0,0,1,0
"690",0.35,0.58,0.3,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.11,0.19,0.32,0.09,0.1,1,0,0,0,1,0
"691",0.31,0.55,0.39,0,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.19,0.36,0.42,0.03,0.18,1,0,0,0,2,0
"692",0.35,0.64,0.31,0,0.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08,0.03,0.14,0.15,0.17,0.02,1,0,0,0,0,0
"693",0.28,0.58,0.33,0,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.23,0.31,0.45,0.04,0.22,1,0,0,0,2,0
"694",0.3,0.48,0.36,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.39,0.49,0.66,0.01,0.39,1,0,0,1,4,0
"695",0.32,0.6,0.41,0,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19,0.17,0.24,0.38,0.04,0.16,1,1,0,0,1,1
"696",0.34,0.6,0.49,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15,0.19,0.12,0.27,0.04,0.18,1,0,0,0,2,0
"697",0.31,0.67,0.33,0,0.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17,0.15,0.06,0.16,0.14,0.14,1,0,0,0,1,0
"698",0.24,0.82,0.18,0,0.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0.1,0.11,0.17,0.01,1,0,0,0,0,0
"699",0.27,0.77,0.22,0,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.11,0.24,0.11,0.04,1,0,0,0,0,0
"700",0.32,0.67,0.3,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12,0.11,0.14,0.18,0.14,0.1,1,0,0,0,1,0
"701",0.29,0.8,0.19,0,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0.1,0.07,0.22,0.03,1,0,0,0,0,0
"702",0.27,0.85,0.18,0,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.13,0.2,0.13,0.06,1,0,0,0,0,0
"703",0.24,0.78,0.26,0,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.16,0.34,0.37,0.02,0.15,1,0,0.09,0,1,0
"704",0.3,0.73,0.3,0,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.27,0.49,0.52,0.05,0.26,1,0,0.09,0,2,0
"705",0.34,0.71,0.37,0,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.2,0.27,0.39,0.19,0.19,1,0,0.09,0,2,0
"706",0.35,0.73,0.27,0,0.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.08,0.09,0.06,0.35,0.06,1,0,0.09,0,0,0
"707",0.36,0.73,0.31,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.05,0.12,0.22,0.25,0.04,1,0,0.09,0,0,0
"708",0.34,0.53,0.34,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18,0.14,0.22,0.5,0.12,0.13,1,0,0.09,0,1,0
"709",0.36,0.68,0.22,0,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.1,0.09,0.37,0.04,1,0,0.09,0,0,0
"710",0.26,0.8,0.13,0,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0.12,0.11,0.32,0.04,1,0,0.09,0,0,0
"711",0.28,0.63,0.21,0,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.22,0.34,0.46,0.21,0.21,1,0,0.09,0,2,0
"712",0.36,0.43,0.29,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.28,0.37,0.58,0.16,0.27,1,0,0.09,0,2,0
"713",0.42,0.43,0.29,0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.12,0.18,0.23,0.3,0.11,1,0,0.09,0,1,0
"714",0.36,0.49,0.33,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.07,0.08,0.2,0.32,0.05,1,0,0.09,0,0,0
"715",0.35,0.44,0.38,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.25,0.26,0.5,0.16,0.24,1,0,0.09,0,2,0
"716",0.39,0.35,0.39,0,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.44,0.46,0.72,0.13,0.44,1,0,0.09,1,4,0
"717",0.37,0.46,0.42,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.51,0.54,0.63,0.76,0.04,0.53,1,0,0.09,1,4,1
"718",0.41,0.45,0.37,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.26,0.27,0.29,0.15,0.25,1,0,0.09,0,2,1
"719",0.41,0.55,0.37,0,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.06,0.15,0.21,0.05,1,0,0.09,0,0,0
"720",0.41,0.69,0.34,0,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.09,0.14,0.18,0.25,0.08,1,0,0.09,0,1,0
"721",0.36,0.65,0.43,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12,0.39,0.36,0.2,0.21,0.38,1,1,0.09,1,3,0
"722",0.34,0.51,0.55,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0.21,0.09,0.22,0.11,0.2,1,1,0.09,0,2,1
"723",0.34,0.46,0.43,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.42,0.08,0.15,0.16,0.41,1,0,0.09,1,4,0
"724",0.3,0.56,0.2,0,0.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,0.42,0.02,0.05,0.29,0.41,1,0,0.09,1,4,1
"725",0.31,0.51,0.32,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07,0.22,0.18,0.17,0.23,0.21,1,0,0.09,0,2,1
"726",0.34,0.43,0.43,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22,0.43,0.3,0.36,0.14,0.42,1,0,0.09,1,4,0
"727",0.38,0.49,0.29,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.17,0.08,0.16,0.24,0.16,1,0,0.09,0,1,1
"728",0.36,0.62,0.2,0,0.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.03,0.03,0.07,0.28,0.02,1,0,0.09,0,0,0
"729",0.32,0.77,0.31,0,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.15,0.19,0.05,1,0,0.09,0,0,0
"730",0.32,0.63,0.48,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,0.22,0.07,0.22,0.1,0.21,1,1,0.09,0,2,0
"731",0.42,0.53,0.32,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06,0.14,0.07,0.19,0.24,0.13,1,0,0.18,0,1,0
"732",0.45,0.37,0.34,0,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0.14,0.26,0.21,0.17,1,0,0.18,0,1,0
"733",0.36,0.6,0.13,0,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.12,0,0.01,0.33,0.11,1,0,0.18,0,1,0
"734",0.35,0.69,0.13,0,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.07,0.08,0.17,0.25,0.06,1,0,0.18,0,0,0
"735",0.37,0.64,0.26,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,0.26,0.41,0.37,0.19,0.25,1,0,0.18,0,2,0
"736",0.37,0.51,0.38,0,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.41,0.49,0.5,0.16,0.4,1,0,0.18,1,4,0
"737",0.42,0.5,0.47,0,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.46,0.38,0.52,0.2,0.45,1,0,0.18,1,4,1
"738",0.45,0.57,0.37,0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.25,0.22,0.3,0.22,0.24,1,0,0.18,0,2,1
"739",0.33,0.83,0.08,0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.01,0.04,0.35,0.04,1,0,0.18,0,0,0
"740",0.36,0.73,0.18,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.07,0.07,0.22,0.26,0.06,1,0,0.18,0,0,0
"741",0.41,0.59,0.23,0,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.11,0.13,0.3,0.23,0.1,1,0,0.18,0,1,0
"742",0.43,0.47,0.31,0,0.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16,0.18,0.19,0.42,0.15,0.17,1,0,0.18,0,1,0
"743",0.43,0.56,0.32,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13,0.14,0.18,0.35,0.2,0.13,1,0,0.18,0,1,0
"744",0.41,0.55,0.45,0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.23,0.31,0.5,0.07,0.22,1,0,0.18,0,2,0
"745",0.52,0.46,0.38,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,0.37,0.16,0.4,0.23,0.37,1,0,0.18,1,3,0
"746",0.52,0.37,0.57,0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.54,0.26,0.54,0.06,0.54,1,0,0.18,1,4,1
